text,favoriteCount,retweetCount
It's FriYAY!! What are your plans and how are you going to enjoy your weekend? Comment below! #Friday #enjoy https://t.co/lEuYxu1D4J,0,0
Have a fantastic Friday and an even better weekend! Drop a comment to share how what you'll be doing to enjoy it to https://t.co/DAmettBpzX,1,1
It's FriYAY!! What are your plans and how are you going to enjoy your weekend? Comment below! #Friday #enjoy https://t.co/XHLgphE3yH,0,0
It's weekend! Enjoy and stay safe and healthy #socialdistancing #weekend #friday #COVID19 #minions https://t.co/327h9Q6ouG,1,0
Friday Feeling! Have a great weekend.  #fridayfeeling #weekend #flowers #plants #beauty #nature https://t.co/6kzx4vnUfL,0,0
#HappyMemories from #children &amp; #teachers at the fab Wyvern Academy in #Weymouth #Dorset from their special Wiz https://t.co/D8H5uf04Cg,1,0
The SJW's strike again. After 100 yrs only now is this image a problem. Ironically Native Americans will soon be pu https://t.co/VOIpF6eKxU,0,0
"Online #VrijMiBo : Degene bij wie de audio wegvalt moet een shotje nemen

#weekend",0,0
Flash Sale: Buy 4 mini-kegs or more and get a FREE SUB Home Tap! Get started for just $29.99! https://t.co/TpoNINvrhC,1,2
"Dont forget to incorporate some fun activities into your schedule this #Weekend! In this article, UnitedHealthcare https://t.co/2BcFlsaIg0",0,0
@CassieJFox Thanks for getting my #Weekend started with #SOTB #FunkyFriday ... it was an awesome show peppered with https://t.co/yYLaj42Bpu,1,0
Premier Toyota of Amherst is wishing you a wonderful #Friday and great #weekend! https://t.co/wVsKtguuJt,0,0
"#Cheers to the #weekend @United! 
#tbt https://t.co/gUJGXGoHtc",12,0
Have a good weekend everyone--Sunday will be beautiful!! #longisland #weekend #SHRM #humanresources #SHRMLI https://t.co/IxbXQjzMD8,1,0
#dailymemes #memeslover #FridayFeeling #weekend https://t.co/jlZYI9KwkJ,1,0
"Feeling hungry? Assorted nuts, including cashews &amp; almonds, are a #ToothHealthy #weekend snack. https://t.co/CZg1RGh0mH",0,0
"When #weekend is coming and you are in #Quaratine 

#FunniestTweets 
#GIF 
#VideoViral 
#StayHome 
#Covid_19 https://t.co/SLlKpMDbCC",5,2
Here are our specials for the weekend. Why not order takeout and #chill? #FridayMood #weekend https://t.co/aWQXLW3KiK,0,0
We continue to stand behind the healthcare workers and send our love and prayers for their continued safety (as wel https://t.co/seoRme3b72,0,0
"Have an awesome weekend!!!! 
Shabbat Shalom!!!

#weekend #Shabbat #Sabbath #Friday https://t.co/RxW7cCzit3",0,0
Friday night Like this... #OuterBanks #Netflix #NetflixAndStayStill #madelyncline #ice #icecream #friday #weekend https://t.co/yG86qoVLsD,0,0
"No Face No Case @ainomhe1 rocking  #zara sandals from US 

Thank you boss 
#opatity #weekend #shopping https://t.co/dBXIdFni9B",0,0
#COVID19 is still here but it doen't mean we can't have a good laugh with the #kingofcomedy @oliversamuels24  on Su https://t.co/Biiv6BLekr,0,0
On this week's #dancingdynamite our dancers visited the @Holy Trinity High School. Join us tomorrow @ 11:00 pm for https://t.co/MPoAQEMNWT,0,0
"Bring the Outdoors Inside! Wouldn't this be a nice weekend movie spot? 
.
#TemoBackyardLiving #OutdoorLiving https://t.co/5e4Ih5gVaL",0,0
"Wishing you all a happy Friday 
-
-
-
#charallegroup #motivation #rainbow #friday #weekend #inthistogether https://t.co/PKAWMNvdEu",0,0
"Any movies and/or series you recommend for this weekend? 

#Quarantine #weekend https://t.co/mJQJfzLyHb",0,0
"|    |

En ces temps confins, vadons-nous un instant...
Bon week-end  toutes nos futures trekkeuse https://t.co/GlCfgVvGiP",0,0
"The #weekend is just around the corner but with each day blending seamlessly into the next, some people have loss t https://t.co/PGMeSNXQ5B",0,0
"DEPOSIT BONUS IS LIVE NOW on DuDkdice
Increase odds, level up and win big with the up to 0.1 BTC deposit bonus. 25x https://t.co/6bYTJbcPM5",2,4
That #FridayFeeling when you just have that urge to dance! Stay safe during the #weekend! https://t.co/8BCzFjO0f2,0,0
@DaphneLaat Jij ook #Enjoy  the #weekend  Daphne  En goed insmeren tijdens de buitensex. Anders verbrand je nog,1,0
"Hey quarantined people!
What are you listening to today? 

#edm #electronicdancemusic #trance #party #weekend https://t.co/QF7YVZVDAz",0,0
"It's been a pretty unusual Easter break for the nation's kids and their parents, but hopefully a good one. Have a g https://t.co/R26an1VgkY",0,0
We've been staying safe and supporting our clients and customers in any way we can and it's been another busy week. https://t.co/8mMAlBgl27,0,0
Looking for a #delicious #recipe to make this #weekend while you catch up on your shows? Check out this #recipe bel https://t.co/Z2jvz2YY2h,0,0
"It's Fri-Yay and we can't keep calm! 

Here are some simple yet ah-mazing ways to keep yourself entertained while https://t.co/LpqdRqnJAN",0,0
Buon #weekend a tutti,0,0
Bon #weekend ! #fridayfeeling #party,0,0
"Nous vous souhaitons  tous un trs bon weekend ! 
#VillageSemence #Vendredi #Weekend #Cochon #copaincommecochon https://t.co/8TzeIdUD10",1,1
"It is Friday!!! 
Work hard play hard and Hello VPN will help you stay productive along the way   https://t.co/EWFtVELGDg",0,3
#FlashbackFriday with a cracking day on the brutal Col d'Iseran. Who else has 'enjoyed' this ride?! Share your pics https://t.co/ihyXqqE8tE,1,0
"NEW VIDEO!
Our #Easter #BankHoliday #Weekend spent cooking a roast dinner &amp; eating our weight in chocolate eggs https://t.co/3zxkdRi5bT",5,1
~w00t! Eindelijk weer #weekend!,0,0
Smile. We made it! #Friday #TGIF #Weekend https://t.co/7tsdrLTgP4,0,0
Spoor 4 wenst u een prettig #weekend!,0,0
Which Blue Bear are you today?  #TGIF #weekend #FunRun3 https://t.co/Ca3EJX3iX4,72,21
Can't wait for the #Weekend? Make sure you don't get caught in a #Traffic jam with our live updates https://t.co/AVjkpmZTia,0,0
"The things you are doing now will pay off later. Patience! Wise words from our Market Research Analyst, Amy Tarazon https://t.co/1bThHVGCSm",0,0
Weeeeekend! It's gaming time! #lanparty #gaming #lanscene #weekend #lanparties,0,0
"HAPPY FRIDAY!
Enjoy your weekend with the fresh flavor of BARE NATURE Vitamin Green Tea with Ginger &amp; Honey. It has https://t.co/mC4oaXvk8x",0,0
"Sevdikleriniz hep yan banzda olsun. Mutlu hafta sonlar 

#galventuro #gelinlik #wedding #gelin #bride https://t.co/Nj3NjYnGii",0,0
Sonniges  Wochenende Euch allen! #invinoveritas #redwine #rotwein #weekend #wochenende #wochenendundsonnenschein https://t.co/VMPwtjNSnh,0,0
"God plan 

#fridaymorning #Covid_19 #COVID19 #coronavirus #StayHome #StayAtHome #God #Quiz #weekend https://t.co/lom9yJ3eOc",0,0
#enjoy your #weekend doing what you #love most  #grace4web  #LiveItUp #positive #livelovelaugh #mommabear https://t.co/073V2weXjn,0,0
Ff deze week uitblazen. Klaar voor een mooi weekend  #weekend # #lekkerweertje https://t.co/N0rAKlRBHz,2,0
#weekend genieten van het  allemaal https://t.co/GkBqI1UxQT,1,0
"wacky weather might move through #austin this #weekend, so if you need to leave the house for essentials https://t.co/89BjFUSY2p",1,1
"ROMA, tra un anno si vota: a ora ZERO proposte #equestounminuto per #PartecipaRoma

#AlzatiePartecipa

per #Roma https://t.co/BhoFRw8qYx",1,0
Dan maar op het eigen terras #proost #weekend #inhetzonnetje #staysave https://t.co/YrGWKxmfUq,0,0
"Let DFP be on your @zoom_us
conference call to weekend things up!

#Music #Chicago #Quarantine #Coronavirus https://t.co/2obUvECXVH",0,0
#Fridaymood #FridayFun and a #coffee to it - #weekend here we go... https://t.co/duVIVbzWOp,5,1
#dance #weekend Wedding Decorative Tulle Roll https://t.co/IL8Kfc3lby https://t.co/ONGHURqjCO,0,0
@LovesVintage43 @ScarlettEllaDe1 @octo_army @12furryfeet @rockabillysoap @timecoordinate @etsygroupboard https://t.co/VgLWJKnhwG,4,1
"Proost! #weekend  (@ Raros Bouw bv in Rosmalen, Noord-Brabant) https://t.co/wBvgdjdAJK https://t.co/S2VlDEU9U5",0,0
"
...
*
# #cutie #cute #beautiful #girl #love #dayoff #weekend #  # https://t.co/bnjjQ0q8VZ",0,0
"Just in case you missed any of Friday's Daily Edition from National Parents Council Primary, here it is altogether, https://t.co/QG41af6Lm0",3,1
"""It always seems impossible until it's done.""
Nelson Mandela
#Weekend #Thoughts https://t.co/GYLixemTbw",0,0
"WWEEEEKKKKKEEEEENDD!!! *ruimt laptop op, trekt jasje aan, stapt naar buiten, voordeur dicht, belt aan, man doet ver https://t.co/abVHXw90Sv",2,0
"#POETSDay.

Off #Home to #Family and #Beer. Closed Saturdays for the duration of the Lockdown as we're not getting https://t.co/jYdE0ivwDH",6,0
"With the #weekend upon us, we thought we'd share 6 simple, fun #games to play with friends on @WhatsApp from https://t.co/ZDq6BZC8HI",0,0
Another round of #severeweather coming this #weekend #tornado season #coronavirus #earthquake &amp; #civilunrest all go https://t.co/04HM7IHECj,2,0
"It's #FactFindFriday and we've got a cute activity for you to do this #weekend!

Download our BBC Earth inspired Fr https://t.co/sQel7NRGrs",1,1
"Santiago, Chile. #food #foodies #tasty #yum #yummy #socascotchbonnetbbqsauce #calypsojerkmarinade #dinner #cooking https://t.co/xNFq7saLMz",0,0
"#mwanza #weekend Stay healthy stay safe.
Happy weekend.
For quick and affordable loan visit https://t.co/gL617Nv2gu https://t.co/urKB9jdjva",0,0
"Getting ready for the Fresh Bowl team virtual happy hour like:

-
Pic by blancobun 
-
-
-
#freshbowl #myfreshbowl https://t.co/69sVa7zKES",0,1
"Life is not the way it's supposed to be, it's the way it is. The way you cope with it is what... - Virginia Satir https://t.co/p8BKCxnZPi",4,1
"We can only hope they have the sweetest of dreams.

#baby #hamper #gifts #babyshower #genderreveal #babygirl https://t.co/y1XdEQWDb2",0,0
"@ElizabethEiler #GoodMorning, Elizabeth.   #ThankYou for your #Twitter #friendship! #StaySafe &amp; have a https://t.co/jpOEZX5YfH",0,2
Happy Friday! Doesnt quite feel the same in the current climate... How are you spending and enjoying your weekends https://t.co/5QfLnrLWuU,0,0
Brotherhood of Samael wnscht euch das Ultimative Hardcore #Weekend.  https://t.co/I90fJ4AsBm,0,0
Heck yeah it's Friday! I'm goin to relax &amp; not stress over things I can't control today. Gotta take care of myself. https://t.co/YrKwBeJ5UH,2,2
"@camorguk Good afternoon Carl....I know it probably  doesn't feel like it mate, but its the #weekend 

Enjoy yours Carl...",1,0
"Toronto, Canada.#food #foodies #tasty #yum #yummy #socascotchbonnetbbqsauce #calypsojerkmarinade #dinner #cooking https://t.co/nt7PKRcBMc",0,0
"#Weekend is COMING!!!!! But stay in #home 
https://t.co/VXOiYZVqes https://t.co/f9Z8OcYKlU",0,0
We thought we should kick off this Friday with a smile... we hope you and your furry friends have a happy and safe https://t.co/ZhjZxu807i,0,0
If you're looking for something fun and creative to do this #weekend here's our new #GreenGangAtHome https://t.co/vm61auQWDZ,7,6
*#Vintage 60s 80s #Munt #munten #leeuw #broche #goud klr #vintagesieraden #vintagebroche #broches #sieraden https://t.co/phBbBV2TxL,0,0
"@ClaudetteMendes #GoodAfternoon
#HappyFriday and #Weekend https://t.co/muhV9OxHIL",3,0
"And YOU didn't either!

How are you planning on dominating this weekend?  

#positivemindset #wellness #weekend https://t.co/JISHc1xaef",3,0
Automatically thought of @DaithiDeNogla when I see this #gaming #memes #weekend https://t.co/LGfDeXhYAA,0,0
#weekend https://t.co/02vCMifRde,0,0
#happyfriday #ipa for the #weekend https://t.co/5PvLlpyOke,0,0
"The #Weekend is here...and so is our Weekender Tee!  Shop Online Now: https://t.co/pmKWyI5ZLz
320-0817 | Size S https://t.co/0bZs2EK3tW",0,0
Take some time this weekend to care of yourself. #weekend #vibes #takecare https://t.co/eYwrBjHhKH,2,1
Wij proosten op het weekend ! Fijn weekend liefjes  #weekend @RickyBelzen https://t.co/N4igpMyQWO,10,0
@PrepperChicks #HappyFriday! #Thankyou for following &amp; your #twitterfriendship! Have a safe &amp; #happy #weekend!  https://t.co/Z3YJCfB4Yc,0,1
Its nearly the weekend and we can see you reaching for that beer  but have you ever thought how that refreshing t https://t.co/0sYEfV8Lao,0,0
#Weekend !  https://t.co/CFx2t7KRzq,0,0
"Who called it masturbation and not KAAM KAAJ? 

#FridayVibes #weekend #FridayThoughts",1,0
"It is no doubt that as the number of infected corona virus patients increases, we need to work together as one to b https://t.co/MeKN8n7jdc",0,0
"Happy Friday. Heres something you could make happen at home tonight... our famous foie terrine.
.
.
.
.
.
.
. https://t.co/GK8snRmrzc",0,0
#COVID19 #FridayThoughts #FridayWisdom #parenting #ParentingInLockdown #activitiesforkids #lockdown #friday https://t.co/LEvYhDfMXK,1,0
"Si vous cherchez une occupation pour ce #weekend , c'est pour vous https://t.co/PioD0YHRu6 #bijoux #madeinfrance https://t.co/8KdukpUJAY",0,0
"Good music!!!
Good music!!!
#
#weekend  https://t.co/nzXBosleKU",0,0
"@maype7 

Happy and lovely Friday dear Mayuli ! 

Have a wonderful start in the #Weekend ! 

#StaySafe and https://t.co/f3mfVkny6h",3,1
#COVID19 #FridayThoughts #FridayWisdom #parenting #ParentingInLockdown #activitiesforkids #lockdown #friday https://t.co/IdYcYGnlqr,0,0
"Ik ben even klaar met thuiswerken, want... VAKANTIE!
En weet je hoe snel ik op m'n vakantiebestemming was? Van de t https://t.co/rLgubdIxRA",2,0
"It's the #weekend...again! Hoorah! 

Here's a selection of some of our vehicles available to #hire. We enjoy linin https://t.co/H173WuCFQw",0,0
"We're so happy it's Friday! Between the working from home, changes to how #REALTORS in #Colorado can operate their https://t.co/tt5cUxmlXM",0,0
Ahhh nice the #weekend is around the corner. Cant wait to switch from looking at the smaller LCD screen to looking https://t.co/ZZJmf4QVgH,0,0
"@RealJudgeLynn D of course....

Laughter calms the soul &amp; is great for the soul!

#love #peace and #soul

Have a great #Friday and #Weekend",1,0
"Orlando, Florida. #food #foodies #tasty #yum #yummy #socascotchbonnetbbqsauce #calypsojerkmarinade #dinner #cooking https://t.co/EIlnPwRCIT",0,0
"Treat yourself, it's almost the #weekend! Our bone-in maple-cider brined pork chop is served with roasted garlic ma https://t.co/OfgOkLADTk",2,0
"Looking for something to do this #weekend with the whole family? Here are some things to do in #Houston, from https://t.co/Int6HnVXxA",0,0
Thank you to those who've been keeping to the #SocialDistancinguk guidance this week in the #RookeryGardens. As we https://t.co/POMbMbBql4,11,3
"London, England. #food #foodies #tasty #yum #yummy #socascotchbonnetbbqsauce #calypsojerkmarinade #dinner #cooking https://t.co/ORpSwpMFm4",0,0
Have a nice #weekend everyone. Stay safe and healthy @RoyLilley @FabNHSStuff @LondPlasticsurg @LndnSmileClinic https://t.co/whOILvWRrf,5,2
"Lekkere muziek voor tijdens de #VrijMiBo ??? 
Ik heb onwijs veel diverse stijlen online te staan op mijn podcast si https://t.co/z24CsbmkK4",0,0
"Have a great #weekend from MBL Worldwide.

https://t.co/w0ilBbRRVg

#Shipping #freight #export #import #seafreight https://t.co/U4HwGzvIsD",0,0
"#ThankYou, Danny. #MuchLove to you, #friend.  #StaySafe &amp; have a #wonderful #weekend. https://t.co/B09ygt15Ki",1,1
"(EN) Let Toronto become Milan. Montreal will always be Rome.  Jean Drapeau

(FR) Laissez Toronto devenir Milan. Mo https://t.co/4JT5JukpfH",2,0
3 day week &amp; now the weekend  #weekend,0,0
"Ich kann mich neben solchen Kartons nicht konzentrieren....

#Oberhitzegrill #Yummy #Weekend @IMTESTMagazin https://t.co/ij4entxgcv",3,1
Good morning hope everyone has a wonderful Friday  #TeamGretchen #GretchenChristine #Weekend #HappyFriday https://t.co/0DXbwgVV2i,1,1
"Mientras otros duermen.... Hasta tarde yo me fortalezco ejercitando 
#cuarentena
#quedateencaleta
#gymhome
#happy
#weekend",1,0
"#coronavirus #RestezChezVous #weekend  l'heure #aperonavirus #AperoTime avec la #famille et les #amis, voici deux https://t.co/bHaZsVWrwK",2,0
#CheckIn time! Tell me about your day so far. Tell me how you are feeling. Tell me your #prayer requests. Tell me w https://t.co/HVLzViSwzt,0,0
#selfhelp #series #number #3 - #nextchapter planned for #programmes #release next #weekend https://t.co/oaBGAmgL5G,0,0
Nog een half uur thuiswerk #weekend,2,0
"Another Friday morning breakfast in quarantine and a good book for the 4/20 weekend
 #weekend #book #books https://t.co/Tvd6KIBSCC",1,0
The Caribbean. #food #foodies #tasty #yum #yummy #socascotchbonnetbbqsauce #calypsojerkmarinade #dinner #cooking https://t.co/VPAd6VwfhX,0,0
"Together again soon .

#fridayafternoondrink #weekend #besafe #stayhome #blijfthuis https://t.co/EEjFcBHkKg",1,0
Starting the #weekend early! 40% off for 20 #subscriptions! Get your #420deal before it's gone!  #onlyfansbabe #420girl #CBD #fridaymorning,0,0
Gezondheid #Fantaforever #Weekend @KINKpuntnl https://t.co/YYSToCOZki,0,1
"Stressant de travailler avec #COVID19 , drle de collgue ! Tu te remets en question ds ta faon de travailler... https://t.co/jQSinTT3gR",0,0
"Happy Friday folks! We are choosing only good vibes for this weekend! Keep it up MN!
#mntogether #prismpays https://t.co/PdEJLcTjh8",0,0
#SofaSafari - Im finishing off my week with a Bontebok at @capepointsa heading down to the beach at the end of the https://t.co/atichAEI1M,1,0
